person_uuid,age_group,sex,occupation,district,kure_probe_text_length
01bfbe7f77814e60bad9bed34ff4d6e8,20대,남자,그 외 산업 안전 및 위험 관리원,관악구,77
01c02c8fbfc24b41bf23fb6eab875bbb,30대,여자,의류 판매원,고양시 일산서구,80
01c10583f32d40aa807333380667fdbe,20대,여자,"전직 부동산 감정 전문가, 현재 구직중",중구,93
01c1fcc3fbae4780863a2bfcfbd52f9c,20대,여자,사무 보조원,성남시 중원구,79
01c1fce6736b430eba22693abc93dc11,10대,남자,무직,양산시,66
01c2347702fa43988a1e49ef1f7a4cf2,20대,여자,무직,영천시,91
01c391093ec743d799f8e14b7dfa71ba,20대,여자,무직,성남시 분당구,87
01c6a7e957b9467786a364029dbf4e88,10대,여자,무직,원주시,80
01c8d21fc45f493b8d8309409acef2af,10대,남자,무직,중구,64
01ca8c6488d746678d19da9ab1340a11,30대,남자,품질 관리 사무원,용인시 수지구,79
01cbf16f5bdd4041846be7befd46ca02,20대,남자,플랜트공학 기술자 및 연구원,영등포구,83
01cc27d0d64948d797509c4e6efe6301,30대,여자,총무 사무원,창원시 진해구,72
01cec9ad60b241a5a46cb51cc1798dfa,20대,남자,시설 경비원,서구,85
01d0214ce7444736ac65d09852569c0e,20대,남자,무직,문경시,85
01d076209e8244749f83f77dd588f6d4,10대,여자,무직,양천구,91
01d412ea45204ad189f15a97bbe46f12,20대,여자,무직,양구군,79
01d55b1b61a046b58cfd0377ba2d1cd9,10대,여자,무직,원주시,99
01d563e68cb04a4bb87077369b355a45,20대,여자,무직,남구,89
01d67692d3ca4a43a1359e4895e99c30,20대,여자,치과위생사,송파구,90
01d782d8ae884c3ba6693319ecbcb88b,20대,여자,무직,의정부시,69
01d8238221944b1c8691c981ec1ba2e4,30대,남자,변호사,영도구,76
01da1351bc8d4c93a1fe3aecbc182364,20대,여자,전기기기 설치 및 정비원,시흥시,84
01da340479874cf1b49aa4d7cfa14336,20대,여자,신용카드 모집인,동작구,94
01da61e3639d43edb934459f79bf4e84,30대,남자,무직,안양시 만안구,91
01dd248bd4e544a2888568d7a87f646e,20대,남자,무직,포항시 북구,78
01dda943547c41279598b4b3ed8aa10f,20대,여자,머시닝센터 조작원,문경시,93
01dee21634de4d3fbdddd0fc1fa329ac,20대,남자,무직,남구,68
01df1f838d2e499fad47314e6c336745,20대,남자,그 외 일반 영업원,관악구,93
01e0be06437548a3addd3e952d11e472,30대,남자,자동차 경정비원,강남구,89
01e39ecd23cc42dbb4ce1364c9bedc66,10대,남자,무직,용인시 기흥구,78
01e65e513ab8495b93079f6903e3ad6e,10대,남자,무직,청주시 청원구,66
01e6eb706f7d41fd822e827ff9605608,10대,여자,무직,완주군,83
01e7970b87104cad81e74d9ca7adad97,20대,여자,무직,남구,86
01e9ecba56a143adbb37b145cc837603,20대,여자,경리 사무원,천안시 동남구,84
01ecce8fba6f414992dfd36e6e1fe598,30대,여자,교육 연구관 및 교육 연구사,동래구,102
01ee25e36ade4c46a5fec0b113624cd6,10대,여자,무직,이천시,80
01f134daee344f659a33738d293d650a,10대,남자,무직,북구,92
01f2fcdd46814a3aaa27807477214f77,20대,남자,무직,북구,89
01f38d2789114245b61a5ad4ff361a5f,20대,여자,무직,성남시 분당구,96
01f48563a4604a6d93590279724011f7,30대,남자,무직,마포구,85
01f67830b7c44d6abba105f348dafe6e,30대,남자,무직,김해시,67
01f7265de9014f0f9eb0b8bfb556a910,20대,남자,무직,아산시,87
01f752d120b54fb5a871351290776cd6,20대,남자,무직,화성시,87
01f855ebd4494370a77a47cdb79ddb95,20대,여자,무직,무안군,88
01f8a63a95804d469a91cab3f6589ded,30대,남자,산업 안전원,화성시,82
01fa40341d9a4ae88585c9dbde3dd8bd,30대,남자,품질 인증 심사 전문가,김해시,85
01febb4b61094fab838e8d065a51042c,30대,남자,발전설비 기술자 및 연구원,창원시 성산구,99
01fecf11d3914668a7170eb211b180eb,10대,여자,무직,성남시 분당구,93
01fedf21d7ae49508ced44f973641eed,20대,남자,시멘트공학 시험원,아산시,79
01fefb8e06da46e991c9a3d0421de9c7,30대,여자,그 외 서비스 관련 단순 종사원,동구,84
0201fd267a8842419fc4ed2965923750,10대,여자,무직,의왕시,100
0202b0887fe544789071fde9885dbf2b,10대,남자,무직,김천시,79
02032c70935c4bf9b46e4cb39bdccb06,30대,여자,주방 보조원,여수시,75
0204490729804bd1a57c96653441bd29,20대,여자,무직,연수구,85
020a489ce29642cb82ffffb39da32c73,20대,남자,무직,종로구,120
020d33a1b59f4ef78eaee2a4889b59ee,30대,남자,교육 및 훈련 사무원,시흥시,73
020e536808e54c31bf16cf13fd2eca02,20대,여자,무직,청주시 상당구,91
021445d9604443bf87936809eb37fb4f,20대,남자,비행기 조종사,중구,76
02144f66c16a4cf7b224df7f5b3b88c8,30대,여자,무직,구리시,66
02150cfcad8b4afbbadde8e7d1ba15f3,30대,여자,온라인 쇼핑 판매원,양산시,67
0215616efac34b968cd41781a9c0a811,10대,여자,무직,전주시 덕진구,84
02156f30cada4d509ebbcc153c43292f,10대,남자,무직,창원시 진해구,84
0217ad2678bd4cdd9c205d8e76ca3382,30대,여자,무직,논산시,94
021a8d1de0e24c32a3799e52bf3cff78,10대,여자,무직,경주시,73
021b4694f0a7487aaa719cfcdf579065,20대,남자,무직,달성군,58
021cf99916c7413ca422d53b4b4d2c53,30대,여자,유치원 교사,북구,60
021eb146ea164242907182642e255b7a,30대,남자,대리 주차원,계양구,101
021f70c365d842f686a2aaba4210cc47,20대,남자,무직,광진구,86
02205a2e21164875823dbcb023bf5e67,20대,여자,사무 보조원,남구,70
0223518f4da247a9b9d5b32664f58329,20대,여자,그 외 상점 판매원,평택시,118
02243704ee7b4ee790e472c2037117df,30대,여자,선박교통 관제사,은평구,77
02298f41150e4f3f9379f4e13ca2a065,20대,남자,경영 기획 사무원,제천시,71
022a1a9a5b2641fd9ec520ede7f6560d,30대,남자,경리 사무원,양평군,90
022c115c1b2243a39adec38edb6a110d,30대,여자,그 외 환경공학 관련 시험원,청주시 서원구,79
022dd6df5b0841659c27c531ff1b4634,20대,여자,소규모 상점 일선 관리 종사원,군산시,76
02304468c5184372889716cc8ef7b831,30대,남자,그 외 기계공학 기술자 및 연구원,사하구,100
0230f6a778244b8f99a07ab7e6bde75c,10대,여자,무직,해운대구,73
023288a91647495a8eb4d14824e19595,20대,남자,무직,의왕시,78
02365a0684cb4bd59732c46ff713b41f,30대,여자,일식 조리사,노원구,73
0237e879f8a348b8a66c4a3cdfe89994,20대,남자,무직,용인시 기흥구,81
0238d9256a364086a74f7068dce1309b,20대,남자,경리 사무원,수성구,78
02393e50f1c244c8bc08cd22e93d3c51,20대,남자,무직,익산시,61
023a5cd4110144aa856797bb9cecd098,20대,여자,무직,노원구,74
023a8fa9ca394f9580d68ed10f610a6d,30대,남자,전자공학 시험원,송파구,87
023aa57e6de54680bc877e2d4a20840d,10대,여자,무직,구로구,77
023b7419eea04875a5b4b8ea558cf51c,10대,여자,무직,고양시 덕양구,71
023d0b4907044893867f539b4c871ee7,20대,남자,"전직 병무행정 사무원, 현재 구직중",진주시,76
023f220b734c45ab881976f6c72d156e,20대,남자,그 외 스포츠 및 레크리에이션 관련 전문가,용인시 수지구,98
023fa7106f204bf19d52726626ceac8e,30대,여자,무직,달서구,83
0240dddcce9f4c3a923a126ac566537b,20대,남자,그 외 시설 및 특수 경비원,연천군,86
0243423da1de4c3ea1c9f13219687b28,30대,남자,교육 및 훈련 사무원,구미시,82
02443cce36054a68847198d3effab593,20대,남자,무직,군산시,91
02455b1a618f4fdab89add717cd94b96,20대,남자,대학 교육 조교,남구,80
0245ae4235d74cee894e575fe84f957f,10대,여자,무직,서대문구,72
0245b2d8339d46fb850582a55893332b,30대,남자,식품 영업원,안산시 단원구,90
02463483bb264dc9a4e241bb60a8eac6,30대,남자,그 외 운송장비 조립원,아산시,79
0246d0c5c51e4f32992a93276e68105a,30대,남자,일반 비서,안양시 만안구,76
02478d7e50ea454a87909e5e15d768f6,20대,여자,무직,원주시,71
0248f8706d37488fb9d49efd2df5dc78,10대,남자,무직,노원구,97
02496b5ba460473f8d649aa5aa9b1da8,20대,남자,문학작가,중랑구,72
024ab0ac67d64cbc9e73c77db654df4d,20대,남자,"전직 시설 경비원, 현재 구직중",노원구,82
024d85c4784744e99943dd784f5469a0,20대,남자,냉난방기 관련 설비 조작원,동구,67
024dbdc271e0422789174acc4c32326e,20대,여자,무직,평택시,78
0250ed1d67224034ac95e280db70afc5,20대,남자,무직,서구,82
0251dc566de446ba930024c3d8308bf0,20대,여자,철도교통 관제사,제천시,76
0252a24610e541c2a78b0cc4840955cd,10대,여자,무직,부산진구,87
0252e3406fa84ed0b561d6f129012c1b,30대,남자,생산관리 사무원,광주시,77
02540c1841454bcaa5a4ff09d8e50afc,20대,여자,사무 보조원,의정부시,78
025508b04b064431a12208d0010dd644,20대,여자,무직,시흥시,75
0256b0ea20b5488cadac764363054365,20대,여자,무직,달서구,93
0256c4168e91402fab9c8f664dd595de,20대,남자,사무 보조원,경산시,101
0259fbc651d64843910aea1b437a88f3,10대,여자,경리 사무원,남구,95
025bdf585afa477bac14e41842907a92,30대,남자,냉난방·공조공학 기술자 및 연구원,수원시 영통구,76
025d2f162e054ea2aabe501fb10372a8,30대,남자,대리 주차원,고성군,75
0260c5c61d28419b925c7412a4d8d748,20대,남자,자동차공학 기술자 및 연구원,나주시,83
0262cff01fc9427b8ce72a712b2dee2e,10대,남자,무직,춘천시,86
02640c5ecafc48d89f45c76c40f59b09,30대,남자,무직,여수시,70
02652f8555454e5f903a811f4f3de0da,10대,여자,무직,창녕군,85
0269443afea54e92a42511f70ee93354,10대,여자,무직,여주시,53
026981e58afb4c3db346fb994eaf139f,10대,여자,무직,철원군,85
0269cb46b40341daa7956d873fb38b74,30대,여자,회계 사무원,광산구,80
026b0c8b78174ab09d7b90d062b3ba90,10대,남자,무직,구미시,69
026b1e8088024c38a3e60a08e4ccd39c,20대,남자,무직,서구,81
026d280d064248dc9e2a8b1eb18e0dcc,20대,남자,냉난방기 관련 설비 조작원,용인시 처인구,83
026ebeff3622484985ae99b69c614349,20대,여자,무직,북구,101
026f487871c84384b068f510610c4ac6,20대,여자,무직,구리시,70
02725d139a0945158132ee0ec07de3e1,30대,남자,스포츠 감독,동작구,84
027298006811442c9ee79c421d85e9b0,30대,남자,교통 계획 및 설계가,광진구,79
02746ea6868b443196f82f90a4f2981e,30대,여자,판금원,사하구,91
0275e99673aa4b1bafaf612bad9b3bd4,30대,남자,무역 사무원,수원시 장안구,66
02783df53d1a42dc860370cfed6ccf73,20대,남자,무직,화성시,80
027974cad59c436fade475cbcbb36aee,10대,여자,무직,안산시 단원구,76
027ac13ad3b149ba8ef6e47dabafea76,10대,남자,무직,익산시,77
027b0229e3d4474380a143d9a98291e3,10대,여자,그 외 건축 마감 관련 기능 종사원,파주시,101
027b0827a3944c9c984f71f3059044a1,30대,남자,수동 포장원,부천시 원미구,77
027dbcf536b144bcb5fac639bbd47c2f,10대,남자,무직,중구,83
027f4352f83e483f97bea221ad87883e,20대,남자,시설 경비원,창원시 의창구,97
027f6cd3a36b461d8645a34cd04c63bf,10대,남자,무직,천안시 서북구,62
027fae39cb6e42a19a1d3fe0cc79d3b3,30대,여자,일반 비서,수원시 권선구,89
027fbdf373734910864d41da28706032,20대,여자,보육교사,의정부시,72
02801b948545466a88b2ba3264c9ebde,10대,여자,무직,양주시,82
0280c232965442c687e2a372c4cce849,30대,남자,그 외 화학공학 기술자 및 연구원,천안시 서북구,88
02815c75e65c407aa6b8f9e122a3f480,10대,여자,무직,수원시 영통구,88
02816ef2a00a4172a5515611f3d5caca,20대,여자,전통차 조리사,전주시 완산구,75
02818d5ec4dd44af9007eaf56cf78900,10대,남자,무직,아산시,85
02847c8991484780abda9924878ae7de,30대,남자,금속제품 생산 관리자,남구,67
0285b460c37044a3a2075bf11a6479e3,30대,여자,화장품 판매원,거제시,69
0285f009442f4ac1a9658fb57a72ae36,20대,남자,가스 생산기 조작원,동구,92
0286e0d2a73f426ba7ba6c1c4b1faa61,20대,여자,무직,강동구,82
028714d37f744536987c3dfd9cc8ead6,30대,남자,만화가,동대문구,51
028817462d7f487b9ee383aecdbc93c6,30대,남자,보험 사무원,광진구,81
028a9416babc437f90f747d7bbe8e063,20대,남자,무직,고성군,83
028b17e552644000947a6455833658b1,20대,여자,무직,남구,80
028b5ff9fb91402eb2fb780357163145,10대,남자,무직,광명시,70
028c14c0e07044848d8e55c6d71e3a56,30대,여자,데이터 분석가,춘천시,75
028cab57e23b4bb4ac3e9a56dfb160a1,30대,여자,무직,강동구,73
028dd688d8c7497881261afe5d7bf0d6,30대,남자,판금원,달서구,79
028ddd634ae14dac853f62451799e1ef,20대,남자,무직,홍성군,76
028f7477023d48fc88a56e2ca83276fd,20대,남자,"전직 전자제품 개발 기술자 및 연구원, 현재 구직중",중구,111
0291f8f2599543f0aae501fb64e8b676,20대,남자,인사 및 노무 사무원,수원시 영통구,89
0292ae9387f14cc18686476178fea999,10대,여자,무직,순천시,61
0293954c6b374490a772b164e04453eb,20대,여자,무직,고양시 덕양구,69
0296e018a1a54011bf5e3bc6a30ea530,20대,여자,간호조무사,서대문구,91
02995ae92f9e4a99a2a6ac0a9d3644aa,20대,여자,산후조리 종사원,강동구,82
029a54a1f8504e618e3a68cba6407352,30대,여자,일반 비서,광진구,62
029cb39c04c9408fa36df7dfe18f354d,30대,남자,그 외 기계공학 기술자 및 연구원,파주시,90
029ccbeb2eb94671acda97d618df64e5,30대,여자,화장품 판매원,은평구,104
029f6677d8e64a1fad60c0fe0dcee1e2,20대,남자,산업 안전원,여수시,95
02a17bfb57634bb29f07de2395aa18cd,20대,남자,무직,북구,75
02a1bd64d3454539a955312de70b7215,30대,여자,일반 비서,서구,86
02a2afe0a7384d0d8578bcb9d73e0b81,10대,여자,무직,동구,85
02a2be03fbf34aacb9f46c1cb85e6621,20대,남자,그 외 일반 영업원,중랑구,77
02a57539c2f2402e970a47daecf2421c,20대,남자,무직,화성시,102
02a5e57bd529410ca5041314b01aa2a8,30대,여자,금형원,평택시,84
02a6fefded504880a987cd9a3c6f7390,20대,여자,무직,동작구,94
02a719b2220443dc9c56280f926d8b34,10대,여자,무직,평창군,66
02a76e12eff647478f409598818f4f15,20대,남자,시설 경비원,태안군,54
02a8a36ab89b487fb7a819247e56df31,20대,남자,사무 보조원,시흥시,90
02a8eb59d611469aa6d647945ffc3614,30대,남자,데이터 분석가,강동구,79
02a9992651da4bc4a190d2e04117bf7f,30대,여자,온라인 쇼핑 판매원,성남시 수정구,89
02ac3986692c435f80dea9d2af060291,20대,여자,섬유 공정 개발 기술자 및 연구원,용인시 수지구,93
02b0431051fb429ea43473a8acb1baed,20대,남자,생산관리 사무원,서구,71
02b2439d405e44209604dd79d72025c1,20대,남자,무직,광명시,70
02b26637ba834fc99599a1c3edf5cf3a,10대,남자,무직,남원시,93
02b3bccbd1094928b01e31b781cf6fb1,20대,남자,무직,서구,97
02b5ce1ab2844f6eaa0a53d654157952,10대,여자,무직,영등포구,86
02b669d76db64544a1cd5806d59253fd,30대,여자,시설 경비원,창원시 성산구,67
02b915bb6f65485eb65c96ae23c66400,10대,남자,무직,동구,90
02b92a62ba744d2ca550cb91b6300828,30대,여자,"전직 사무 보조원, 현재 구직중",사상구,88
02b97c37650440799462b1529bbcdca0,10대,남자,노점 및 이동 판매원,단양군,79
02bb7ea0bebd4b69830abda87b7da6a8,10대,여자,무직,동래구,81
02bc14bf34324ab19d3671bcf99ed4ed,20대,남자,플랜트공학 기술자 및 연구원,김해시,91
02bc8777c82d4f80b58e8a6259183864,20대,남자,음식 서비스 관련 관리자,서구,71
02bd677625f142aa915bb817600168d9,20대,여자,음식 서비스 종사원,중구,85
02bd69bf1b5d41f3836cc827150e9b1a,20대,여자,무직,구로구,93
02beb848b3cf4c6f8654308a2f0780e0,10대,남자,무직,천안시 서북구,85
02c1f49eabb149be8b20a1fd7549f5db,30대,여자,전자제품 개발 기술자 및 연구원,동구,90
02c2e2b58030486b9866310fbd3e1d4f,30대,남자,전화 상담원,구리시,78
02c340b30fed41fcb887821a26e67c6f,20대,남자,보안 관제원,보은군,88
02c7a2fb3310493ca8ed1093ef72ade5,20대,남자,범용 소프트웨어 프로그래머,남구,89
02c97fe063d24b41a5641221000fca21,30대,남자,해양 경찰관 및 수사관,용산구,70
02ca3eec01b6438fb9b1c62735409c08,20대,남자,그 외 전기·전자기기 설치 및 수리원,용인시 기흥구,84
02cb3b8a0a9840c08328ec39cd65bc43,20대,여자,관세행정 사무원,제주시,92
02cc0cc5234c4ab7a41e64b13df35238,30대,남자,화학물 증류기 및 반응기 조작원,서구,83
02cd56755ac948b4b5699a82ad9be3d0,10대,여자,무직,김해시,60
02cdda837e4d4368a7b70714c9beccd8,30대,여자,기계 경비원,세종시,98
02ce9b5398d9429dad6dbf3952390c56,20대,여자,무직,화성시,88
02cf064575cd474e9692b267fbc1b672,30대,여자,금속기계 부품 조립원,화성시,85
02d074d110384fd8a2020457be322f87,30대,남자,산업 안전원,속초시,77
02d0de01b9024b93b286b97423ed96b3,10대,여자,무직,서구,78
02d267fb70e64dc0a1aeb89f185ca9c8,20대,남자,건축설비 기술자,강동구,84
02d3481b55ac470bba9c19eef1cb6331,10대,여자,무직,성남시 수정구,80
02d4881701bf489daa035f997bb2ba81,20대,남자,단말기 및 통신 서비스 판매원,남구,102
02d49240d5514aeda687e456de07dbf0,10대,남자,무직,천안시 서북구,70
02d8fcadeabb4b47887951f2f1a081b1,10대,여자,무직,서구,70
02da8e7d8f7046809b6857cb3781a11b,10대,남자,무직,양천구,87
02db04b58d7444e182688406d0d07fe2,10대,남자,무직,동구,82
02db40418f814721bd24a122f796efbc,10대,여자,무직,의정부시,69
02dbf600daf648f7a16fba03aa9439cb,10대,여자,무직,안양시 동안구,100
02dd6f6c238c4e5b88e7d4212218b066,20대,여자,무직,연수구,78
02df3a56385b48199e921fa72d9808c0,20대,여자,경영 기획 사무원,여주시,80
02e23b29742c46a1889b0f79ea691fd8,20대,남자,생산관리 사무원,고령군,79
02e3ca8b89fe41acb64c8981fe6563c7,30대,여자,유치원 교사,서초구,86
02e584c511654f618a87dd1375f94eba,30대,여자,산업용로봇 조작원,아산시,85
02e63d8c9a954669b17088750143f15f,10대,남자,무직,화성시,77
02e7bc7803a841f8adc084123eaa6238,10대,남자,무직,제주시,75
02e818d6ae2049ec8b483c99ed344a56,20대,여자,전화 상담원,파주시,84
02e83d63c20d44598e9746ea73b0f7f0,10대,남자,무직,대덕구,67
02e8840b634e42e599b71a800d74af7e,30대,남자,지게차 운전원,천안시 서북구,89
02e8ff3a9d0c4e35a9091d7e7b630a69,20대,남자,조사 전문가,부천시 원미구,92
02ea090fd1f541cfaaa1017e30f2a3b4,20대,남자,사무 보조원,창원시 진해구,78
02eab08823754f5ebdbf2bee0fde7f45,20대,여자,간병인,군포시,71
02ec5b34c412401d918c8666ae1a1ec9,20대,여자,무직,영등포구,86
02ec8b4a069741e2844eda9b0dc5848c,20대,남자,특허 사무원,용인시 기흥구,84
